season_year,country,league,tier,club_count,target_count,deficit,avg_financial_power,min_financial_power,max_financial_power,warning_class
2026,"Poland","Poland - Division 008",5,18,18,0,46.4,20.0,72.9,"OK"
2026,"Poland","Poland - Division 009",5,18,18,0,40.1,18.6,58.7,"OK"
2026,"Poland","Poland - Division 010",5,17,17,0,42.0,18.5,68.0,"OK"
2026,"Poland","Poland - Division 011",5,17,17,0,42.2,18.2,58.4,"OK"
2026,"Poland","Poland - Division 001",5,18,18,0,62.7,43.1,99.6,"OK"
2026,"Poland","Poland - Division 012",5,17,17,0,46.6,21.7,66.4,"OK"
2026,"Poland","Poland - II Liga",3,18,18,0,57.2,41.5,77.8,"OK"
2026,"Poland","Poland - Ekstraklasa",1,18,18,0,71.1,47.2,97.7,"OK"
2026,"Poland","Poland - I Liga",2,18,18,0,58.8,20.0,91.5,"OK"
2026,"Nigeria","Nigeria - NPFL",1,20,20,0,63.3,35.2,89.5,"OK"
2026,"Kuwait","Kuwait - Premier League",1,10,10,0,54.2,18.4,78.7,"OK"
2026,"Kuwait","Kuwait - Division 001",2,8,8,0,56.6,20.5,80.9,"OK"
2026,"Jordan","Jordan - 1st Division",2,14,14,0,47.4,20.0,70.0,"OK"
2026,"Jordan","Jordan - League",1,10,10,0,63.6,42.0,79.3,"OK"
2026,"Bulgaria","Bulgaria - Second League",2,18,18,0,54.2,28.2,75.6,"OK"
2026,"Bulgaria","Bulgaria - Third League - Regional Division 002",3,17,17,0,43.5,20.5,71.6,"OK"
2026,"Bulgaria","Bulgaria - Third League - Regional Division 001",3,17,17,0,43.9,21.2,67.9,"OK"
2026,"Bulgaria","Bulgaria - First League",1,16,16,0,59.6,25.6,99.6,"OK"
2026,"Bulgaria","Bulgaria - Third League - Regional Division 004",3,16,16,0,45.1,24.8,75.6,"OK"
2026,"Bulgaria","Bulgaria - Third League - Regional Division 003",3,16,16,0,42.1,20.0,62.4,"OK"
2026,"Tunisia","Tunisia - Ligue 002",2,28,28,0,51.2,22.9,78.9,"OK"
2026,"Tunisia","Tunisia - Ligue 001",1,16,16,0,59.7,37.7,81.8,"OK"
2026,"Croatia","Croatia - First NL",2,12,12,0,50.4,23.8,83.1,"OK"
2026,"Croatia","Croatia - Third NL - Regional Division 004",4,16,16,0,41.5,20.0,81.8,"OK"
2026,"Croatia","Croatia - Third NL - Regional Division 005",4,16,16,0,38.0,20.0,79.0,"OK"
2026,"Croatia","Croatia - Third NL - Regional Division 002",4,16,16,0,51.8,23.9,76.1,"OK"
2026,"Croatia","Croatia - Third NL - Regional Division 003",4,16,16,0,41.5,22.0,59.9,"OK"
2026,"Croatia","Croatia - HNL",1,10,10,0,64.6,45.4,87.3,"OK"
2026,"Croatia","Croatia - Second NL",3,16,16,0,53.0,32.7,71.9,"OK"
2026,"Croatia","Croatia - Third NL - Regional Division 001",4,16,16,0,50.2,28.0,71.2,"OK"
2026,"USA","USA - USL League Two - Regional Division 005",6,18,18,0,45.8,20.0,70.0,"OK"
2026,"USA","USA - USL League Two - Regional Division 004",6,18,18,0,48.8,26.4,64.6,"OK"
2026,"USA","USA - USL League Two - Regional Division 007",6,17,17,0,48.8,29.5,64.0,"OK"
2026,"USA","USA - USL League Two - Regional Division 006",6,18,18,0,47.7,24.0,82.9,"OK"
2026,"USA","USA - USL League Two - Regional Division 001",6,18,18,0,47.5,20.9,71.2,"OK"
2026,"USA","USA - USL League Two - Regional Division 003",6,18,18,0,47.9,32.8,76.2,"OK"
2026,"USA","USA - USL League Two - Regional Division 002",6,18,18,0,52.1,21.9,72.1,"OK"
2026,"USA","USA - USL Championship",2,25,25,0,60.8,44.5,87.9,"OK"
2026,"USA","USA - MLS Next Pro",4,30,30,0,50.3,22.7,77.6,"OK"
2026,"USA","USA - MLS",1,30,30,0,68.8,35.7,95.7,"OK"
2026,"USA","USA - NPSL - Regional Division 002",5,15,15,0,49.1,31.6,62.9,"OK"
2026,"USA","USA - NPSL - Regional Division 003",5,15,15,0,49.1,31.6,83.9,"OK"
2026,"USA","USA - NPSL - Regional Division 004",5,15,15,0,44.4,20.0,76.3,"OK"
2026,"USA","USA - NPSL - Regional Division 005",5,14,14,0,53.7,27.0,76.3,"OK"
2026,"USA","USA - NPSL - Regional Division 001",5,15,15,0,52.6,29.2,77.8,"OK"
2026,"USA","USA - USL League One",3,14,14,0,56.4,30.0,88.1,"OK"
2026,"USA","USA - USL League Two - Regional Division 008",6,17,17,0,46.7,18.6,73.4,"OK"
2026,"Uruguay","Uruguay - Liga AUF",1,16,16,0,68.5,55.0,87.9,"OK"
2026,"Uruguay","Uruguay - Segunda División",2,11,11,0,53.7,38.9,66.9,"OK"
2026,"Uruguay","Uruguay - Primera Divisional C",3,27,27,0,45.1,20.0,80.8,"OK"
2026,"Korea Republic","Korea Republic - K League 002",2,15,15,0,64.0,41.1,80.3,"OK"
2026,"Korea Republic","Korea Republic - K League 001",1,12,12,0,69.2,25.1,85.3,"OK"
2026,"Korea Republic","Korea Republic - K3 League",3,15,15,0,54.7,20.0,81.6,"OK"
2026,"Korea Republic","Korea Republic - K4 League",4,11,11,0,42.7,18.9,57.1,"OK"
2026,"Côte d'Ivoire","Côte d'Ivoire - Ligue 001",1,16,16,0,55.0,29.1,78.2,"OK"
2026,"United Arab Emirates","United Arab Emirates - Pro League",1,14,14,0,63.8,34.9,100.0,"OK"
2026,"United Arab Emirates","United Arab Emirates - Division 001",2,15,15,0,57.5,30.2,76.3,"OK"
2026,"São Tomé e Príncipe","São Tomé e Príncipe - Campeonato Nacional",1,16,16,0,54.7,34.8,77.7,"OK"
2026,"Kenya","Kenya - FKF Premier League",1,18,18,0,56.9,35.9,79.4,"OK"
2026,"Kenya","Kenya - Super League",2,20,20,0,50.8,23.5,70.8,"OK"
2026,"Switzerland","Switzerland - Challenge League",2,10,10,0,62.8,36.8,97.2,"OK"
2026,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 002",5,18,18,0,43.6,22.0,72.1,"OK"
2026,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 001",5,18,18,0,50.0,18.2,66.2,"OK"
2026,"Switzerland","Switzerland - Super League",1,12,12,0,72.1,48.0,100.0,"OK"
2026,"Switzerland","Switzerland - 1. Liga Promotion",3,18,18,0,60.0,39.6,96.8,"OK"
2026,"Switzerland","Switzerland - 1. Liga Classic - Regional Division 002",4,16,16,0,44.3,20.6,68.8,"OK"
2026,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 004",5,17,17,0,42.0,21.8,70.4,"OK"
2026,"Switzerland","Switzerland - 1. Liga Classic - Regional Division 001",4,16,16,0,49.5,34.4,86.2,"OK"
2026,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 003",5,17,17,0,41.7,20.0,63.9,"OK"
2026,"Switzerland","Switzerland - 1. Liga Classic - Regional Division 003",4,16,16,0,55.9,27.1,78.5,"OK"
2026,"Spain","Spain - Primera División",1,20,20,0,70.4,41.4,94.0,"OK"
2026,"Spain","Spain - Group 002",3,56,18,0,61.8,33.6,89.8,"OVERFLOW"
2026,"Spain","Spain - Group 001",3,56,18,0,61.2,26.8,88.5,"OVERFLOW"
2026,"Spain","Spain - Autonómicas - Regional Division 012",6,18,18,0,52.3,20.0,89.3,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 011",6,18,18,0,48.5,20.8,74.7,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 010",6,18,18,0,53.9,24.4,80.8,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 016",6,18,18,0,47.8,22.7,70.2,"OK"
2026,"Spain","Spain - Group 009",5,18,18,0,52.6,25.5,80.5,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 015",6,18,18,0,49.4,18.9,70.6,"OK"
2026,"Spain","Spain - Group 008",5,18,18,0,55.5,33.1,77.4,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 014",6,18,18,0,49.8,27.5,69.0,"OK"
2026,"Spain","Spain - Group 007",5,18,18,0,53.5,28.5,72.1,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 013",6,18,18,0,50.1,20.6,86.1,"OK"
2026,"Spain","Spain - Group 006",5,18,18,0,58.7,35.4,84.5,"OK"
2026,"Spain","Spain - Group 005",4,36,18,0,55.8,38.8,72.0,"OVERFLOW"
2026,"Spain","Spain - Autonómicas - Regional Division 019",6,18,18,0,50.1,26.9,70.5,"OK"
2026,"Spain","Spain - Group 004",4,36,18,0,61.5,35.4,97.2,"OVERFLOW"
2026,"Spain","Spain - Autonómicas - Regional Division 018",6,18,18,0,52.1,21.6,76.3,"OK"
2026,"Spain","Spain - Group 003",4,36,18,0,57.6,27.2,80.8,"OVERFLOW"
2026,"Spain","Spain - Autonómicas - Regional Division 017",6,18,18,0,48.7,30.9,65.1,"OK"
2026,"Spain","Spain - Group 013",5,18,18,0,57.5,20.0,78.5,"OK"
2026,"Spain","Spain - Group 012",5,18,18,0,51.1,29.2,65.2,"OK"
2026,"Spain","Spain - Group 011",5,18,18,0,54.4,22.7,81.6,"OK"
2026,"Spain","Spain - Group 010",5,18,18,0,56.9,25.2,87.3,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 001",6,18,18,0,48.0,23.4,69.8,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 005",6,18,18,0,53.9,24.2,75.1,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 004",6,18,18,0,46.2,25.2,70.2,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 003",6,18,18,0,44.8,19.7,74.7,"OK"
2026,"Spain","Spain - Group 018",5,18,18,0,48.9,25.9,72.6,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 002",6,18,18,0,55.9,18.8,74.3,"OK"
2026,"Spain","Spain - Group 017",5,18,18,0,47.8,26.7,66.7,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 009",6,18,18,0,40.8,20.0,84.3,"OK"
2026,"Spain","Spain - Group 016",5,18,18,0,56.6,35.9,74.6,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 008",6,18,18,0,51.6,33.5,84.9,"OK"
2026,"Spain","Spain - Group 015",5,18,18,0,50.7,26.7,73.8,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 007",6,18,18,0,53.2,22.2,87.7,"OK"
2026,"Spain","Spain - Group 014",5,18,18,0,56.8,36.2,86.6,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 006",6,18,18,0,44.9,20.1,61.5,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 030",6,18,17,0,35.4,20.0,57.5,"OVERFLOW"
2026,"Spain","Spain - Segunda División",2,22,22,0,65.6,22.7,100.0,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 023",6,18,18,0,44.5,23.3,70.6,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 022",6,18,18,0,46.5,18.2,68.8,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 021",6,18,18,0,50.6,19.0,78.9,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 020",6,18,18,0,44.9,21.1,82.9,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 027",6,18,18,0,43.7,19.3,69.7,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 026",6,18,18,0,50.1,20.0,75.6,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 025",6,18,18,0,49.0,21.6,80.2,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 024",6,18,18,0,48.1,23.1,68.6,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 029",6,17,17,0,45.8,26.6,72.7,"OK"
2026,"Spain","Spain - Autonómicas - Regional Division 028",6,17,17,0,46.5,18.1,70.4,"OK"
2026,"Lebanon","Lebanon - Premier League",1,12,12,0,56.4,41.5,80.0,"OK"
2026,"Djibouti","Djibouti - Division 001",1,10,10,0,58.7,35.5,83.4,"OK"
2026,"Venezuela","Venezuela - Primera División",1,14,14,0,55.8,28.9,77.6,"OK"
2026,"Venezuela","Venezuela - Segunda División",2,15,15,0,57.2,31.9,84.4,"OK"
2026,"Liberia","Liberia - LFA First Division",1,15,15,0,57.6,27.8,82.2,"OK"
2026,"Cuba","Cuba - Primera Division",1,16,16,0,44.9,21.1,69.8,"OK"
2026,"Azerbaijan","Azerbaijan - Birinci Dasta",2,10,10,0,59.9,29.7,90.3,"OK"
2026,"Azerbaijan","Azerbaijan - Premyer Liqa",1,12,12,0,59.7,34.2,86.0,"OK"
2026,"Mauritania","Mauritania - Premier League",1,14,14,0,54.9,35.3,81.5,"OK"
2026,"Burkina Faso","Burkina Faso - Ligue 001",1,16,16,0,60.2,32.7,84.4,"OK"
2026,"San Marino","San Marino - Campionato",1,16,16,0,45.4,26.6,83.0,"OK"
2026,"Israel","Israel - Ligat Ha'al",1,14,14,0,64.1,35.5,84.6,"OK"
2026,"Israel","Israel - Liga Leumit",2,16,16,0,51.8,23.7,77.9,"OK"
2026,"Israel","Israel - Liga Bet - Regional Division 001",4,16,16,0,49.8,26.6,86.9,"OK"
2026,"Israel","Israel - Liga Alef - Regional Division 002",3,16,16,0,50.7,25.6,73.7,"OK"
2026,"Israel","Israel - Liga Bet - Regional Division 003",4,16,16,0,40.7,21.8,67.9,"OK"
2026,"Israel","Israel - Liga Alef - Regional Division 001",3,16,16,0,56.1,29.2,72.3,"OK"
2026,"Israel","Israel - Liga Bet - Regional Division 002",4,16,16,0,45.9,20.0,67.0,"OK"
2026,"Israel","Israel - Liga Bet - Regional Division 004",4,16,16,0,49.1,22.7,84.2,"OK"
2026,"Australia","Australia - NSW League One",3,9,14,5,41.0,22.2,62.2,"DEFICIT"
2026,"Australia","Australia - Western Australia NPL",2,12,12,0,38.9,21.7,49.8,"OK"
2026,"Australia","Australia - Capital Territory NPL 002",3,9,4,0,29.2,20.5,46.3,"OVERFLOW"
2026,"Australia","Australia - Victoria PL 001",3,9,9,0,37.3,29.2,50.2,"OK"
2026,"Australia","Australia - Victoria NPL",2,14,14,0,45.9,28.7,70.3,"OK"
2026,"Australia","Australia - Queensland Premier League",3,7,7,0,41.5,24.3,65.3,"OK"
2026,"Australia","Australia - Western Australia State League 001",3,12,12,0,38.1,21.3,54.3,"OK"
2026,"Australia","Australia - Capital Territory NPL",2,8,8,0,54.4,18.7,76.5,"OK"
2026,"Australia","Australia - Queensland NPL",2,12,12,0,47.1,31.9,60.9,"OK"
2026,"Australia","Australia - A-League Men",1,12,12,0,59.3,32.2,84.0,"OK"
2026,"Australia","Australia - New South Wales NPL",2,16,16,0,48.4,19.7,71.3,"OK"
2026,"Australia","Australia - Northern NSW NPL",2,12,12,0,41.7,18.9,65.1,"OK"
2026,"Tajikistan","Tajikistan - Vysshaya Liga",1,12,12,0,58.6,38.2,81.8,"OK"
2026,"Estonia","Estonia - Esiliiga B",3,10,10,0,38.5,21.1,52.3,"OK"
2026,"Estonia","Estonia - Esiliiga A",2,10,10,0,51.3,20.9,85.2,"OK"
2026,"Estonia","Estonia - Premium liiga",1,9,9,0,56.2,23.3,71.1,"OK"
2026,"Myanmar","Myanmar - National League",1,12,12,0,56.3,33.2,84.9,"OK"
2026,"Cameroon","Cameroon - Elite One",1,14,14,0,57.6,31.3,86.6,"OK"
2026,"Cameroon","Cameroon - Elite Two",2,16,16,0,55.7,28.3,73.9,"OK"
2026,"Gibraltar","Gibraltar - Premier Division",1,12,12,0,50.9,24.2,66.7,"OK"
2026,"Cyprus","Cyprus - 3. Division",3,16,16,0,46.8,18.0,81.7,"OK"
2026,"Cyprus","Cyprus - 1. Division",1,14,14,0,61.1,34.8,83.6,"OK"
2026,"Cyprus","Cyprus - 2. Division",2,16,16,0,50.5,27.1,95.6,"OK"
2026,"Malaysia","Malaysia - Liga A001",2,16,16,0,44.8,20.0,73.0,"OK"
2026,"Malaysia","Malaysia - Super League",1,13,13,0,60.0,27.9,92.1,"OK"
2026,"Oman","Oman - First Division League",2,8,8,0,55.1,33.0,78.8,"OK"
2026,"Oman","Oman - Professional League",1,14,14,0,71.5,39.4,99.5,"OK"
2026,"Iceland","Iceland - 4. Deild",5,10,10,0,40.4,21.2,59.9,"OK"
2026,"Iceland","Iceland - 2. Deild",3,10,10,0,50.5,20.0,86.2,"OK"
2026,"Iceland","Iceland - 1. Deild",2,12,12,0,50.0,20.7,79.1,"OK"
2026,"Iceland","Iceland - 3. Deild",4,12,12,0,45.3,25.2,68.2,"OK"
2026,"Iceland","Iceland - Besta deild",1,12,12,0,64.0,36.4,81.7,"OK"
2026,"Armenia","Armenia - Premier League",1,10,10,0,57.8,22.7,80.7,"OK"
2026,"Armenia","Armenia - First League",2,16,16,0,55.1,32.1,78.0,"OK"
2026,"Gabon","Gabon - Championnat D001",1,13,13,0,60.0,40.3,86.0,"OK"
2026,"Austria","Austria - Bundesliga",1,12,12,0,62.4,39.5,74.2,"OK"
2026,"Austria","Austria - Landesliga - Regional Division 008",4,17,17,0,39.1,20.6,58.8,"OK"
2026,"Austria","Austria - Landesliga - Regional Division 007",4,17,17,0,49.8,20.6,81.9,"OK"
2026,"Austria","Austria - 2. Liga",2,16,16,0,55.0,32.8,78.2,"OK"
2026,"Austria","Austria - Regionalliga - Regional Division 003",3,16,16,0,52.5,28.9,68.7,"OK"
2026,"Austria","Austria - Regionalliga - Regional Division 002",3,17,17,0,56.2,37.5,80.1,"OK"
2026,"Austria","Austria - Landesliga - Regional Division 002",4,18,18,0,49.0,28.7,71.7,"OK"
2026,"Austria","Austria - Regionalliga - Regional Division 001",3,17,17,0,51.0,18.8,74.3,"OK"
2026,"Austria","Austria - Landesliga - Regional Division 001",4,18,18,0,49.4,33.6,71.3,"OK"
2026,"Austria","Austria - Landesliga - Regional Division 004",4,18,18,0,51.2,23.9,79.1,"OK"
2026,"Austria","Austria - Landesliga - Regional Division 003",4,18,18,0,39.5,19.9,68.8,"OK"
2026,"Austria","Austria - Landesliga - Regional Division 006",4,17,17,0,44.4,20.0,77.0,"OK"
2026,"Austria","Austria - Landesliga - Regional Division 005",4,17,17,0,45.4,22.1,83.7,"OK"
2026,"Mozambique","Mozambique - Moçambola",1,14,14,0,55.3,32.1,95.9,"OK"
2026,"El Salvador","El Salvador - Primera Division",1,12,12,0,64.3,38.9,99.8,"OK"
2026,"Luxembourg","Luxembourg - 1. Division - Regional Division 001",3,16,16,0,48.2,21.5,78.7,"OK"
2026,"Luxembourg","Luxembourg - National Division",1,16,16,0,60.9,42.0,81.0,"OK"
2026,"Luxembourg","Luxembourg - Promotion d'Honneur",2,16,16,0,46.6,20.7,65.7,"OK"
2026,"Luxembourg","Luxembourg - 1. Division - Regional Division 002",3,16,16,0,41.9,20.0,72.5,"OK"
2026,"Guam","Guam - G League",1,14,14,0,47.0,28.6,74.2,"OK"
2026,"Brazil","Brazil - Group A001",4,8,8,0,56.7,39.0,75.8,"OK"
2026,"Brazil","Brazil - Group A002",4,8,8,0,61.3,40.5,81.2,"OK"
2026,"Brazil","Brazil - Serie A",1,16,16,0,71.2,48.1,98.3,"OK"
2026,"Brazil","Brazil - Group A003",4,8,8,0,62.5,43.2,90.0,"OK"
2026,"Brazil","Brazil - Serie B",2,24,20,0,65.4,43.8,95.7,"OVERFLOW"
2026,"Brazil","Brazil - Group A004",4,8,8,0,59.4,42.0,79.4,"OK"
2026,"Brazil","Brazil - Group A005",4,8,8,0,61.6,47.4,74.3,"OK"
2026,"Brazil","Brazil - Group A006",4,8,8,0,59.9,18.6,81.7,"OK"
2026,"Brazil","Brazil - Group A007",4,8,8,0,66.2,45.1,90.0,"OK"
2026,"Brazil","Brazil - Group A008",4,8,8,0,49.6,26.6,75.7,"OK"
2026,"Brazil","Brazil - Serie C",3,20,20,0,59.0,33.6,82.7,"OK"
2026,"Turks and Caicos Islands","Turks and Caicos Islands - Premier League",1,8,8,0,54.3,33.0,77.2,"OK"
2026,"Algeria","Algeria - Ligue 001",1,16,16,0,60.9,32.7,78.2,"OK"
2026,"Algeria","Algeria - Ligue 2 - Regional Division 002",2,16,16,0,56.3,35.9,86.6,"OK"
2026,"Algeria","Algeria - Ligue 2 - Regional Division 001",2,16,16,0,63.3,30.4,96.0,"OK"
2026,"Slovenia","Slovenia - 1. SNL",1,10,10,0,70.1,51.8,91.8,"OK"
2026,"Slovenia","Slovenia - 3. SNL",3,28,28,0,44.9,20.0,72.6,"OK"
2026,"Slovenia","Slovenia - 2. SNL",2,16,16,0,50.0,25.2,96.7,"OK"
2026,"Cabo Verde","Cabo Verde - Campeonato Nacional",1,10,10,0,61.3,44.4,82.5,"OK"
2026,"Tahiti","Tahiti - Ligue 001",1,11,11,0,48.4,24.3,74.1,"OK"
2026,"Lesotho","Lesotho - Premier League",1,16,16,0,58.2,45.3,83.1,"OK"
2026,"Antigua and Barbuda","Antigua and Barbuda - Premier Division",1,12,12,0,48.1,20.4,59.8,"OK"
2026,"Ecuador","Ecuador - Liga Pro",1,16,16,0,66.1,47.8,100.0,"OK"
2026,"Ecuador","Ecuador - Liga Pro Serie B",2,12,12,0,62.0,27.4,84.9,"OK"
2026,"Colombia","Colombia - Primera B",2,16,16,0,54.6,24.1,86.7,"OK"
2026,"Colombia","Colombia - Primera A",1,20,20,0,65.5,24.0,98.8,"OK"
2026,"Réunion","Réunion - Regionale 001",1,14,14,0,49.3,21.4,83.9,"OK"
2026,"Hungary","Hungary - NB III - Regional Division 002",3,16,16,0,54.3,21.5,74.8,"OK"
2026,"Hungary","Hungary - NB III - Regional Division 001",3,16,16,0,54.0,31.0,77.3,"OK"
2026,"Hungary","Hungary - NB III - Regional Division 004",3,16,16,0,42.5,19.0,71.4,"OK"
2026,"Hungary","Hungary - NB III - Regional Division 003",3,16,16,0,48.3,22.3,74.7,"OK"
2026,"Hungary","Hungary - NB II",2,16,16,0,65.6,32.3,100.0,"OK"
2026,"Hungary","Hungary - NB I",1,12,12,0,63.9,38.2,91.5,"OK"
2026,"Japan","Japan - Japan Football League",4,16,16,0,52.8,26.0,76.3,"OK"
2026,"Japan","Japan - Regional Division 001",5,16,16,0,53.5,20.0,80.1,"OK"
2026,"Japan","Japan - J1 League",1,20,20,0,69.8,30.4,100.0,"OK"
2026,"Japan","Japan - J2 League",2,20,20,0,68.2,44.0,95.2,"OK"
2026,"Japan","Japan - J3 League",3,20,20,0,53.7,39.7,86.3,"OK"
2026,"Japan","Japan - Regional Division 002",5,16,16,0,49.9,23.9,80.8,"OK"
2026,"Japan","Japan - Regional Division 003",5,16,16,0,38.0,20.0,61.2,"OK"
2026,"Japan","Japan - Regional Division 004",5,16,16,0,42.9,20.0,73.4,"OK"
2026,"Japan","Japan - Regional Division 005",5,16,16,0,41.6,21.2,66.6,"OK"
2026,"Moldova","Moldova - Super Liga",1,8,8,0,64.1,37.9,100.0,"OK"
2026,"Moldova","Moldova - Liga 002",3,13,13,0,39.9,18.4,54.7,"OK"
2026,"Moldova","Moldova - Liga 001",2,12,12,0,49.4,20.0,68.9,"OK"
2026,"Belarus","Belarus - 1. Division",2,18,18,0,51.0,26.5,75.9,"OK"
2026,"Belarus","Belarus - Premier League",1,16,16,0,59.2,43.1,87.4,"OK"
2026,"Mauritius","Mauritius - Mauritian League",1,10,10,0,51.8,24.5,65.2,"OK"
2026,"Albania","Albania - Superliga",1,10,10,0,55.5,34.5,84.8,"OK"
2026,"Albania","Albania - 1st Division",2,12,12,0,59.3,23.7,79.7,"OK"
2026,"Albania","Albania - 2nd Division",3,23,23,0,42.0,20.9,68.4,"OK"
2026,"New Zealand","New Zealand - National League",1,32,32,0,48.2,18.8,74.9,"OK"
2026,"Vanuatu","Vanuatu - PVFA Super League",1,6,6,0,44.4,28.7,58.6,"OK"
2026,"Eswatini","Eswatini - Premier League",1,16,16,0,63.3,29.4,85.0,"OK"
2026,"St. Kitts and Nevis","St. Kitts and Nevis - Premier League",1,10,10,0,56.4,38.1,79.9,"OK"
2026,"Senegal","Senegal - Ligue 001",1,16,16,0,56.2,35.5,81.0,"OK"
2026,"Italy","Italy - X",5,18,18,0,60.7,30.6,92.9,"OK"
2026,"Italy","Italy - Y",5,18,18,0,55.7,23.5,83.4,"OK"
2026,"Italy","Italy - Z",5,18,18,0,55.4,21.5,72.6,"OK"
2026,"Italy","Italy - T",5,18,18,0,63.0,37.3,95.3,"OK"
2026,"Italy","Italy - U",5,18,18,0,51.9,23.7,76.5,"OK"
2026,"Italy","Italy - V",5,18,18,0,63.2,33.6,88.2,"OK"
2026,"Italy","Italy - W",5,18,18,0,56.3,36.0,77.1,"OK"
2026,"Italy","Italy - P",5,18,18,0,57.8,21.7,84.8,"OK"
2026,"Italy","Italy - Q",5,18,18,0,56.4,29.7,75.4,"OK"
2026,"Italy","Italy - R",5,18,18,0,55.9,21.1,78.8,"OK"
2026,"Italy","Italy - S",5,18,18,0,59.4,44.3,76.3,"OK"
2026,"Italy","Italy - D008",4,18,18,0,51.0,21.1,67.6,"OK"
2026,"Italy","Italy - D009",4,18,18,0,47.6,18.9,75.1,"OK"
2026,"Italy","Italy - D006",4,18,18,0,48.6,20.8,73.5,"OK"
2026,"Italy","Italy - D007",4,18,18,0,57.4,33.6,90.3,"OK"
2026,"Italy","Italy - D004",4,18,18,0,58.0,34.8,81.5,"OK"
2026,"Italy","Italy - D005",4,18,18,0,51.2,20.0,89.2,"OK"
2026,"Italy","Italy - D002",4,18,18,0,47.5,31.2,67.7,"OK"
2026,"Italy","Italy - D003",4,18,18,0,54.6,36.6,73.6,"OK"
2026,"Italy","Italy - D001",4,18,18,0,59.5,34.3,94.2,"OK"
2026,"Italy","Italy - L",5,18,18,0,57.9,43.9,74.7,"OK"
2026,"Italy","Italy - M",5,18,18,0,60.1,29.0,88.6,"OK"
2026,"Italy","Italy - N",5,18,18,0,59.2,34.8,89.2,"OK"
2026,"Italy","Italy - O",5,18,18,0,57.1,37.2,81.2,"OK"
2026,"Italy","Italy - H",5,18,18,0,59.3,38.0,72.8,"OK"
2026,"Italy","Italy - Girone A",3,15,15,0,60.8,36.6,82.0,"OK"
2026,"Italy","Italy - I",5,18,18,0,52.1,31.2,83.0,"OK"
2026,"Italy","Italy - J",5,18,18,0,53.9,25.5,83.8,"OK"
2026,"Italy","Italy - K",5,18,18,0,54.7,29.5,75.2,"OK"
2026,"Italy","Italy - Girone D",3,15,15,0,58.8,29.3,93.4,"OK"
2026,"Italy","Italy - D",5,19,19,0,57.9,39.6,89.1,"OK"
2026,"Italy","Italy - E",5,19,19,0,64.0,36.1,89.6,"OK"
2026,"Italy","Italy - Girone B",3,15,15,0,58.8,32.0,81.9,"OK"
